INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'cifar100', 'class_num': 100, 'sample_num': 300, 'arch': 'resnet18', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.001, 'lr_factor': 0.2, 'bs': 128, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': 'runs/imagenet_cifar100/sample_num/300/resnet18', 'checkpoint_path': 'checkpoints/imagenet_cifar100/sample_num/300/resnet18', 'checkpoint_save_step': 5, 'log_path': 'log/resnet18/imagenet_cifar100/sample_num/300/pretrain.log', 'end_epoch': 200}
INFO:root:Class_num: 100
INFO:root:Classes: range(0, 100)
INFO:root:Sample_num: 300
INFO:root:Train_size: 30000
INFO:root:Test_size: 10000
INFO:root:Epoch 1 Test set: LR: 0.00100000,  Average loss: 0.0274, Accuracy: 0.1894
INFO:root:Epoch 2 Test set: LR: 0.00100000,  Average loss: 0.0237, Accuracy: 0.2613
INFO:root:Epoch 3 Test set: LR: 0.00100000,  Average loss: 0.0217, Accuracy: 0.3090
INFO:root:Epoch 4 Test set: LR: 0.00100000,  Average loss: 0.0203, Accuracy: 0.3482
INFO:root:Epoch 5 Test set: LR: 0.00100000,  Average loss: 0.0194, Accuracy: 0.3692
INFO:root:Epoch 6 Test set: LR: 0.00100000,  Average loss: 0.0189, Accuracy: 0.3822
INFO:root:Epoch 7 Test set: LR: 0.00100000,  Average loss: 0.0186, Accuracy: 0.3924
INFO:root:Epoch 8 Test set: LR: 0.00100000,  Average loss: 0.0180, Accuracy: 0.4071
INFO:root:Epoch 9 Test set: LR: 0.00100000,  Average loss: 0.0175, Accuracy: 0.4234
INFO:root:Epoch 10 Test set: LR: 0.00100000,  Average loss: 0.0173, Accuracy: 0.4304
INFO:root:Epoch 11 Test set: LR: 0.00100000,  Average loss: 0.0170, Accuracy: 0.4326
INFO:root:Epoch 12 Test set: LR: 0.00100000,  Average loss: 0.0170, Accuracy: 0.4359
INFO:root:Epoch 13 Test set: LR: 0.00100000,  Average loss: 0.0168, Accuracy: 0.4388
INFO:root:Epoch 14 Test set: LR: 0.00100000,  Average loss: 0.0166, Accuracy: 0.4496
INFO:root:Epoch 15 Test set: LR: 0.00100000,  Average loss: 0.0163, Accuracy: 0.4556
INFO:root:Epoch 16 Test set: LR: 0.00100000,  Average loss: 0.0164, Accuracy: 0.4564
INFO:root:Epoch 17 Test set: LR: 0.00100000,  Average loss: 0.0164, Accuracy: 0.4572
INFO:root:Epoch 18 Test set: LR: 0.00100000,  Average loss: 0.0162, Accuracy: 0.4619
INFO:root:Epoch 19 Test set: LR: 0.00100000,  Average loss: 0.0161, Accuracy: 0.4684
INFO:root:Epoch 20 Test set: LR: 0.00100000,  Average loss: 0.0161, Accuracy: 0.4673
INFO:root:Epoch 21 Test set: LR: 0.00099994,  Average loss: 0.0159, Accuracy: 0.4746
INFO:root:Epoch 22 Test set: LR: 0.00099994,  Average loss: 0.0159, Accuracy: 0.4708
INFO:root:Epoch 23 Test set: LR: 0.00099975,  Average loss: 0.0155, Accuracy: 0.4803
INFO:root:Epoch 24 Test set: LR: 0.00099975,  Average loss: 0.0160, Accuracy: 0.4765
INFO:root:Epoch 25 Test set: LR: 0.00099944,  Average loss: 0.0158, Accuracy: 0.4771
INFO:root:Epoch 26 Test set: LR: 0.00099901,  Average loss: 0.0158, Accuracy: 0.4808
INFO:root:Epoch 27 Test set: LR: 0.00099901,  Average loss: 0.0157, Accuracy: 0.4787
INFO:root:Epoch 28 Test set: LR: 0.00099846,  Average loss: 0.0156, Accuracy: 0.4843
INFO:root:Epoch 29 Test set: LR: 0.00099846,  Average loss: 0.0158, Accuracy: 0.4857
INFO:root:Epoch 30 Test set: LR: 0.00099846,  Average loss: 0.0157, Accuracy: 0.4899
INFO:root:Epoch 31 Test set: LR: 0.00099846,  Average loss: 0.0152, Accuracy: 0.4950
INFO:root:Epoch 32 Test set: LR: 0.00099846,  Average loss: 0.0158, Accuracy: 0.4883
INFO:root:Epoch 33 Test set: LR: 0.00099778,  Average loss: 0.0154, Accuracy: 0.4898
INFO:root:Epoch 34 Test set: LR: 0.00099698,  Average loss: 0.0156, Accuracy: 0.4926
INFO:root:Epoch 35 Test set: LR: 0.00099606,  Average loss: 0.0160, Accuracy: 0.4836
INFO:root:Epoch 36 Test set: LR: 0.00099501,  Average loss: 0.0160, Accuracy: 0.4864
INFO:root:Epoch 37 Test set: LR: 0.00099384,  Average loss: 0.0155, Accuracy: 0.4952
INFO:root:Epoch 38 Test set: LR: 0.00099384,  Average loss: 0.0157, Accuracy: 0.4959
INFO:root:Epoch 39 Test set: LR: 0.00099384,  Average loss: 0.0158, Accuracy: 0.4928
INFO:root:Epoch 40 Test set: LR: 0.00099255,  Average loss: 0.0157, Accuracy: 0.5000
INFO:root:Epoch 41 Test set: LR: 0.00099255,  Average loss: 0.0157, Accuracy: 0.4948
